,id_cliente,churn,genero,idoso,parceiro,dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte,streaming_tv,streaming_filmes,contrato,fatura_online,forma_pagamento,cobranca_diaria,cobranca_mensal,cobranca_total
3384,4697-LUPSU,No,Male,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.6733333333333333,20.2,34.75
3385,4698-KVLLG,No,Female,Yes,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.6533333333333334,19.6,967.9
3386,4700-UBQMV,No,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),2.5300000000000002,75.9,1549.75
3387,4701-AHWMW,Yes,Male,No,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.8183333333333331,54.55,2978.3
3388,4701-LKOZD,No,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),2.9916666666666667,89.75,6367.2
3389,4701-MLJPN,Yes,Male,No,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,1.8416666666666666,55.25,1715.65
3390,4702-HDRKD,No,Male,No,No,No,67,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),1.645,49.35,3321.35
3391,4702-IOQDC,Yes,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.3366666666666664,70.1,70.1
3392,4703-MQYKT,No,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.6533333333333334,19.6,390.4
3393,4704-ERYFC,Yes,Female,No,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.308333333333333,69.25,1554.0
3394,4706-AXVKM,Yes,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2.8266666666666667,84.8,906.85
3395,4706-DGAHW,No,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1.5066666666666668,45.2,45.2
3396,4707-MAXGU,No,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.8616666666666667,25.85,1872.2
3397,4707-YNOQA,No,Female,No,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0.8533333333333334,25.6,917.15
3398,4709-LKHYG,No,Female,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.6666666666666666,20.0,540.05
3399,4710-FDUIZ,Yes,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),3.3433333333333333,100.3,5614.45
3400,4710-NKCAW,No,Male,No,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),2.146666666666667,64.4,316.9
3401,4712-AUQZO,No,Male,No,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,1.12,33.6,550.35
3402,4712-UYOOI,No,Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.6666666666666666,20.0,417.65
3403,4713-LZDRV,Yes,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2.6533333333333333,79.6,195.05
3404,4713-ZBURT,No,Male,No,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),3.3233333333333333,99.7,4634.35
3405,4716-HHKQH,No,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,3.5683333333333334,107.05,2172.05
3406,4716-MRVEN,No,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.6666666666666666,20.0,599.3
3407,4717-GHADL,No,Female,No,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,2.6533333333333333,79.6,4024.2
3408,4718-DHSMV,No,Female,No,No,No,11,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1.1933333333333331,35.8,363.15
3409,4718-WXBGI,No,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.065,91.95,6614.9
3410,4719-UMSIY,No,Male,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6549999999999999,19.65,100.9
3411,4720-VSTSI,Yes,Female,No,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2.8266666666666667,84.8,3862.55
3412,4723-BEGSG,No,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),2.8883333333333336,86.65,6094.25
3413,4724-WXVWF,No,Male,No,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,3.18,95.4,4445.3
3414,4726-DLWQN,No,Male,Yes,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),2.3449999999999998,70.35,3454.6
3415,4727-MCYZG,No,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,1.8516666666666666,55.55,55.55
3416,4729-XKASR,Yes,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.825,24.75,24.75
3417,4730-AWNAU,No,Male,No,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),2.0233333333333334,60.7,2234.55
3418,4732-RRJZC,No,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.675,20.25,144.35
3419,4735-ASGMA,Yes,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.2783333333333333,98.35,2515.3
3420,4735-BJKOU,No,Female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.6716666666666666,20.15,804.85
3421,4737-AQCPU,No,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),2.4033333333333333,72.1,5016.65
3422,4737-HOBAX,No,Male,No,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),2.6599999999999997,79.8,5034.05
3423,4741-WWJQZ,No,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,2.671666666666667,80.15,194.55
3424,4742-DRORA,No,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),3.18,95.4,5812.0
3425,4742-TXUEX,No,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.6433333333333333,19.3,890.5
3426,4745-LSPLO,Yes,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6833333333333333,20.5,20.5
3427,4747-LCAQL,No,Male,No,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,2.6333333333333333,79.0,1902.0
3428,4749-OJKQU,No,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.521666666666667,75.65,302.35
3429,4749-VFKVB,Yes,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1.6700000000000002,50.1,50.1
3430,4750-UKWJK,No,Female,Yes,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.6533333333333334,19.6,727.8
3431,4750-ZRXIU,Yes,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2.82,84.6,360.1
3432,4751-ERMAN,No,Male,No,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.5133333333333336,75.4,5480.25
3433,4753-PADAS,No,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),3.5233333333333334,105.7,6816.95
3434,4759-PXTAN,No,Female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,2.67,80.1,4693.2
3435,4759-TRPLW,Yes,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,2.3466666666666667,70.4,70.4
3436,4760-THGOT,No,Female,No,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,3.1366666666666663,94.1,4107.3
3437,4760-XOHVN,Yes,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6483333333333333,19.45,19.45
3438,4762-XTUEC,undefined,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3.6566666666666667,109.7,7344.45
3439,4763-PGDPO,Yes,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,2.3466666666666667,70.4,281.0
3440,4765-OXPPD,Yes,Female,No,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,2.1666666666666665,65.0,663.05
3441,4767-HZZHQ,No,Male,No,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),2.735,82.05,2570.2
3442,4770-QAZXN,No,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.6483333333333333,19.45,232.1
3443,4770-UEZOX,No,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2.4916666666666667,74.75,144.8
3444,4774-HHGGS,No,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.635,19.05,637.55
3445,4776-XSKYQ,No,Female,No,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),1.0083333333333333,30.25,368.85
3446,4778-IZARL,No,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.67,110.1,6705.7
3447,4779-ZGICK,No,Male,No,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.785,23.55,1173.35
3448,4781-ZXYGU,No,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.6716666666666666,20.15,20.15
3449,4782-OSFXZ,No,Female,Yes,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),2.756666666666667,82.7,5831.2
3450,4785-FCIFB,No,Female,No,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.8133333333333332,24.4,1417.9
3451,4785-NKHCX,No,Male,Yes,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.6683333333333333,20.05,94.15
3452,4785-QRJHC,Yes,Male,Yes,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.9966666666666666,59.9,2816.65
3453,4786-UKSNZ,Yes,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6733333333333333,20.2,20.2
3454,4789-KWMXN,Yes,Male,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3.695,110.85,5275.8
3455,4791-QRGMF,Yes,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),3.316666666666667,99.5,5961.1
3456,4795-KTRTH,Yes,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2.7,81.0,371.65
3457,4795-UXVCJ,No,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.66,19.8,457.3
3458,4795-WRNVT,No,Female,No,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,2.17,65.1,2586.0
3459,4797-AXPXK,Yes,Female,No,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,2.0,60.0,60.0
3460,4797-MIWUM,No,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.675,20.25,174.7
3461,4800-CZMPC,Yes,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),3.441666666666667,103.25,5037.55
3462,4800-VHZKI,Yes,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.6633333333333333,19.9,19.9
3463,4801-JZAZL,No,Female,No,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.9866666666666667,29.6,346.45
3464,4801-KFYKL,No,Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.6483333333333333,19.45,159.2
3465,4803-AXVYP,Yes,Female,Yes,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3.3183333333333334,99.55,3734.25
3466,4803-LBYPN,No,Male,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6933333333333334,20.8,635.9
3467,4804-NCPET,No,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.6733333333333333,20.2,387.4
3468,4805-ZRGEZ,undefined,Male,Yes,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),2.135,64.05,3902.6
3469,4806-DXQCE,No,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,3.7883333333333336,113.65,7714.65
3470,4806-HIPDW,Yes,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.2983333333333333,68.95,68.95
3471,4806-KEXQR,Yes,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2.6633333333333336,79.9,324.3
3472,4807-IZYOZ,No,Female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.6883333333333332,20.65,1020.75
3473,4808-YNLEU,No,Female,No,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),2.0716666666666668,62.15,2215.45
3474,4811-JBUVU,No,Male,No,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2.996666666666667,89.9,2723.15
3475,4813-HQMGZ,No,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,3.0083333333333333,90.25,743.75
3476,4815-GBTCD,No,Female,No,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.8383333333333333,25.15,99.95
3477,4815-TUMEQ,No,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.6433333333333333,19.3,185.2
3478,4815-YOSUK,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),3.496666666666667,104.9,7537.5
3479,4816-JBHOV,Yes,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.49,44.7,93.7
3480,4816-LXZYW,Yes,Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2.6383333333333336,79.15,1676.95
3481,4816-OKWNX,No,Male,No,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),3.4466666666666668,103.4,5236.4
3482,4817-KEQSP,No,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.6616666666666667,19.85,1326.35
3483,4817-QRJSX,Yes,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2.7,81.0,818.05
3484,4817-VYYWS,Yes,Female,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.3400000000000003,100.2,2983.8
3485,4818-DRBQT,Yes,Male,No,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2.671666666666667,80.15,2265.25
3486,4818-QIUFN,Yes,Female,Yes,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.6383333333333336,79.15,1520.9
3487,4819-HJPIW,No,Male,No,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.8383333333333333,25.15,476.8
3488,4821-SJHJV,No,Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,2.9866666666666664,89.6,2901.8
3489,4821-WQOYN,No,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.67,20.1,1326.25
3490,4822-LPTYJ,No,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),3.4583333333333335,103.75,7346.2
3491,4822-NGOCH,Yes,Female,No,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,2.815,84.45,1058.6
3492,4822-RVYBB,Yes,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.353333333333333,100.6,819.4
3493,4822-YCXMX,Yes,Male,No,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2.8266666666666667,84.8,2043.45
3494,4824-GUCBY,No,Female,Yes,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,2.7233333333333336,81.7,1820.9
3495,4825-FUREZ,No,Male,No,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.675,20.25,835.5
3496,4825-XJGDM,No,Female,No,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),1.4566666666666668,43.7,2696.55
3497,4826-DXMUP,No,Male,No,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,2.4033333333333333,72.1,2495.15
3498,4826-TZEVA,No,Female,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),2.493333333333333,74.8,2971.7
3499,4826-XTSOH,Yes,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2.868333333333333,86.05,86.05
3500,4827-DPADN,No,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.7766666666666664,83.3,6042.7
3501,4827-LTQRJ,No,Female,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3.6866666666666665,110.6,7210.85
3502,4827-USJHP,No,Male,No,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1.7266666666666666,51.8,1023.85
3503,4828-FAZPK,No,Female,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2.665,79.95,1267.95
3504,4829-AUOAX,Yes,Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),3.2016666666666667,96.05,4399.5
3505,4829-ZLJTK,No,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,3.746666666666667,112.4,8046.85
3506,4830-FAXFM,No,Male,No,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.8033333333333333,24.1,439.2
3507,4831-EOBFE,Yes,Male,No,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),3.1550000000000002,94.65,2649.15
3508,4832-VRBMR,No,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),3.4383333333333335,103.15,6792.45
3509,4833-QTJNO,No,Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),2.795,83.85,5588.8
